10,3348273556964.000000
20,3348306424717.000000
30,3348328995547.000000
40,3348343226440.000000
20,3348343541438.000000
30,3348351688377.000000
40,3348355366349.000000
20,3348601668497.000000
30,3348611554422.000000
40,3348615207395.000000
20,3348659994058.000000
30,3348660960051.000000
40,3348664587024.000000
20,3348700426754.000000
30,3348701230748.000000
40,3348704850721.000000
20,3348740394453.000000
30,3348759262312.000000
40,3348771705218.000000
20,3348772014216.000000
30,3348832795759.000000
40,3348839890705.000000
20,3348840256703.000000
30,3348895031291.000000
40,3348910684173.000000
20,3348910976171.000000
30,3348964861766.000000
40,3348976951675.000000
20,3348977245672.000000
30,3349038094215.000000
40,3349049054132.000000
20,3349049347130.000000
30,3349120913592.000000
40,3349124561565.000000
20,3349124845562.000000
30,3349180986140.000000
40,3349184637113.000000
20,3349184922111.000000
30,3349225360807.000000
40,3349241177688.000000
20,3349265769503.000000
30,3349291522309.000000
40,3349296208274.000000
20,3349296498272.000000
30,3349360466791.000000
40,3349371012711.000000
20,3349374168688.000000
30,3349427801284.000000
40,3349442278175.000000
20,3349442573173.000000
30,3349495027779.000000
40,3349506923689.000000
20,3349507214687.000000
30,3349563942261.000000
40,3349576927163.000000
20,3349577218161.000000
30,3349631600752.000000
40,3349641206680.000000
20,3349641498678.000000
30,3349710913156.000000
40,3349714565128.000000
20,3349714850126.000000
30,3349780926630.000000
40,3349784575602.000000
20,3349784863600.000000
30,3349824839299.000000
40,3349860554031.000000
20,3349860884028.000000
30,3349890972802.000000
40,3349900726729.000000
20,3349901014727.000000
30,3349960982276.000000
40,3349978100147.000000
20,3349978390145.000000
30,3350025550791.000000
40,3350037448701.000000
20,3350040488678.000000
30,3350093537279.000000
40,3350110698150.000000
20,3350110996148.000000
30,3350159226786.000000
40,3350168956712.000000
20,3350169250710.000000
30,3350232672233.000000
40,3350236317206.000000
20,3350236600204.000000
30,3350310986645.000000
40,3350314634617.000000
20,3350314918615.000000
30,3350380959119.000000
40,3350384610091.000000
20,3350384894089.000000
30,3350424795789.000000
40,3350460513521.000000
20,3350460838518.000000
30,3350492104283.000000
40,3350495898255.000000
20,3350496205252.000000
30,3350558112787.000000
40,3350567742715.000000
20,3350568036713.000000
30,3350624943285.000000
40,3350639444176.000000
20,3350639737174.000000
30,3350696455747.000000
40,3350711107637.000000
20,3350711400635.000000
30,3350765184231.000000
40,3350776983142.000000
20,3350777274140.000000
30,3350837872685.000000
40,3350847402613.000000
20,3350847696611.000000
30,3350912838121.000000
40,3350921139059.000000
20,3350921431057.000000
30,3350990935534.000000
40,3350994584507.000000
20,3350994868505.000000
30,3351055249051.000000
40,3351064848979.000000
20,3351065141977.000000
30,3351130935482.000000
40,3351134586455.000000
20,3351134873452.000000
30,3351181044105.000000
