10,1037812816245.000000
20,1037861989040.000000
30,1037870580005.000000
40,1037874254989.000000
20,1037874548988.000000
30,1037884749945.000000
40,1037888409930.000000
20,1038135091903.000000
30,1038141606875.000000
40,1038145242860.000000
20,1038200118632.000000
30,1038200904628.000000
40,1038204508613.000000
20,1038240114465.000000
30,1038240915462.000000
40,1038244519447.000000
20,1038280316297.000000
30,1038300951212.000000
40,1038304583196.000000
20,1038310439172.000000
30,1038365084944.000000
40,1038381661875.000000
20,1038381973874.000000
30,1038436174648.000000
40,1038446863604.000000
20,1038447164603.000000
30,1038500984379.000000
40,1038511856334.000000
20,1038512156333.000000
30,1038572726081.000000
40,1038581055046.000000
20,1038581357045.000000
30,1038638896806.000000
40,1038652321750.000000
20,1038652631749.000000
30,1038721450463.000000
40,1038725084448.000000
20,1038725376447.000000
30,1038772482251.000000
40,1038783407205.000000
20,1038783723204.000000
30,1038835606989.000000
40,1038862410877.000000
20,1038862729876.000000
30,1038903714706.000000
40,1038918336645.000000
20,1038918636644.000000
30,1038968224438.000000
40,1038980297387.000000
20,1038980612386.000000
30,1039039211143.000000
40,1039053193084.000000
20,1039053492083.000000
30,1039105693866.000000
40,1039116612821.000000
20,1039116922820.000000
30,1039185664534.000000
40,1039194138499.000000
20,1039194443498.000000
30,1039251937259.000000
40,1039260914221.000000
20,1039261218220.000000
30,1039331254929.000000
40,1039334890914.000000
20,1039335182913.000000
30,1039402645632.000000
40,1039406276617.000000
20,1039406569616.000000
30,1039470947349.000000
40,1039474578334.000000
20,1039474869333.000000
30,1039507886196.000000
40,1039526128120.000000
20,1039526430119.000000
30,1039577524907.000000
40,1039597284826.000000
20,1039597590824.000000
30,1039641517642.000000
40,1039646183623.000000
20,1039646484622.000000
30,1039710280357.000000
40,1039724537298.000000
20,1039724841297.000000
30,1039782359058.000000
40,1039787020039.000000
20,1039787318038.000000
30,1039852346768.000000
40,1039860670734.000000
20,1039860974733.000000
30,1039920873484.000000
40,1039929222450.000000
20,1039929524449.000000
30,1040000950153.000000
40,1040004576137.000000
20,1040004866136.000000
30,1040050815946.000000
40,1040054445931.000000
20,1040054736930.000000
30,1040130975614.000000
40,1040134608599.000000
20,1040134901597.000000
30,1040183832395.000000
40,1040220871241.000000
20,1040221214240.000000
30,1040249018124.000000
40,1040253428106.000000
20,1040253731105.000000
30,1040321051826.000000
40,1040334500770.000000
20,1040334800769.000000
30,1040389831541.000000
40,1040421593409.000000
20,1040421913408.000000
30,1040458580256.000000
40,1040475739185.000000
20,1040476043184.000000
30,1040527199973.000000
40,1040533177948.000000
20,1040533483947.000000
30,1040599954672.000000
40,1040610824627.000000
20,1040611134626.000000
30,1040676216357.000000
40,1040686953312.000000
20,1040687254311.000000
30,1040746079068.000000
40,1040756843023.000000
20,1040757144022.000000
30,1040820954758.000000
40,1040824584743.000000
20,1040824877742.000000
30,1040891173468.000000
40,1040899517434.000000
20,1040899817432.000000
30,1040952353215.000000
40,1040964354166.000000
20,1040964656164.000000
30,1041022403926.000000
40,1041047845820.000000
20,1041048169819.000000
30,1041084506669.000000
40,1041099482607.000000
20,1041099780606.000000
30,1041156081373.000000
40,1041173243302.000000
20,1041173542301.000000
30,1041226070084.000000
40,1041243335012.000000
20,1041243644011.000000
30,1041293878803.000000
40,1041311532730.000000
20,1041330396652.000000
30,1041363417516.000000
40,1041367199500.000000
20,1041367514499.000000
30,1041440907196.000000
40,1041444540181.000000
20,1041444831180.000000
30,1041520963866.000000
40,1041524595851.000000
20,1041524887850.000000
30,1041562310695.000000
40,1041581948614.000000
20,1041582251613.000000
30,1041633021404.000000
40,1041636653389.000000
20,1041636942388.000000
30,1041698544134.000000
40,1041715746063.000000
20,1041716046061.000000
30,1041772609828.000000
40,1041800470713.000000
20,1041800810712.000000
30,1041838689556.000000
40,1041846042525.000000
20,1041846346524.000000
30,1041902159294.000000
40,1041915089241.000000
20,1041918100228.000000
30,1041967983023.000000
40,1041978762978.000000
20,1041979066977.000000
30,1042051088680.000000
40,1042057281654.000000
20,1042057586653.000000
30,1042109778438.000000
40,1042120665393.000000
20,1042120971392.000000
30,1042182787137.000000
40,1042187480118.000000
20,1042187778116.000000
30,1042252952848.000000
40,1042261262813.000000
20,1042261566812.000000
30,1042321148566.000000
40,1042330479528.000000
20,1042330800527.000000
30,1042392585272.000000
40,1042396222257.000000
20,1042396517256.000000
30,1042459455997.000000
40,1042469026957.000000
20,1042469330956.000000
30,1042531445701.000000
40,1042539802666.000000
20,1042540186665.000000
30,1042591622453.000000
40,1042601935411.000000
20,1042602241409.000000
30,1042659238175.000000
40,1042671306125.000000
20,1042671612124.000000
30,1042732741873.000000
40,1042739861843.000000
20,1042740319842.000000
30,1042801813589.000000
40,1042807742564.000000
20,1042808045563.000000
30,1042872708297.000000
40,1042881049263.000000
20,1042881354262.000000
30,1042936992033.000000
40,1042946555993.000000
20,1042946863992.000000
30,1043015171711.000000
40,1043025374669.000000
20,1043028395657.000000
30,1043081068440.000000
40,1043091875396.000000
20,1043092185395.000000
30,1043144178181.000000
40,1043156206131.000000
20,1043156514130.000000
30,1043211094906.000000
40,1043221935861.000000
20,1043222239860.000000
30,1043283937606.000000
40,1043297531550.000000
20,1043300159539.000000
30,1043348207342.000000
40,1043365212272.000000
20,1043365514270.000000
30,1043422314037.000000
40,1043426978018.000000
20,1043427276017.000000
30,1043492330750.000000
40,1043499462720.000000
20,1043499765719.000000
30,1043556528486.000000
40,1043568557437.000000
20,1043568865436.000000
30,1043633593170.000000
40,1043670488019.000000
20,1043670838017.000000
30,1043692342929.000000
40,1043697027910.000000
20,1043697327909.000000
30,1043761293646.000000
40,1043775753587.000000
20,1043776059586.000000
30,1043835191343.000000
40,1043852249273.000000
20,1043852552272.000000
30,1043900424076.000000
40,1043906657050.000000
20,1043906973049.000000
30,1043965333809.000000
40,1043979768750.000000
20,1043980156749.000000
30,1044034949524.000000
40,1044048157470.000000
20,1044048458468.000000
30,1044101249252.000000
40,1044112061207.000000
20,1044112367206.000000
30,1044170564967.000000
40,1044177458939.000000
20,1044177768938.000000
30,1044237225694.000000
40,1044248096649.000000
20,1044248399648.000000
30,1044306171411.000000
40,1044321008350.000000
20,1044321315349.000000
30,1044373820134.000000
40,1044387250079.000000
20,1044387560077.000000
30,1044443014850.000000
40,1044447688831.000000
20,1044447987830.000000
30,1044514083559.000000
40,1044528532500.000000
20,1044528835499.000000
30,1044588960253.000000
40,1044605815184.000000
20,1044606116183.000000
30,1044656028979.000000
40,1044665674939.000000
20,1044665979938.000000
30,1044726101692.000000
40,1044745779611.000000
20,1044746078610.000000
30,1044797132401.000000
40,1044840724223.000000
20,1044841069221.000000
30,1044865668121.000000
40,1044869451105.000000
20,1044869763104.000000
30,1044937955825.000000
40,1044953519761.000000
20,1044953837760.000000
30,1045014001514.000000
40,1045033618434.000000
20,1045033936432.000000
30,1045075774261.000000
40,1045087636213.000000
20,1045093136190.000000
30,1045153588943.000000
40,1045183546820.000000
20,1045183864819.000000
30,1045240956585.000000
40,1045244586570.000000
20,1045244878569.000000
30,1045288220392.000000
40,1045300121343.000000
20,1045306232318.000000
30,1045367879066.000000
40,1045391647969.000000
20,1045391967967.000000
30,1045428360818.000000
40,1045436559785.000000
20,1045440360770.000000
30,1045520937441.000000
40,1045524572426.000000
20,1045524862425.000000
