10,930401044213.000000
30,931133550818.000000
40,931187459495.000000
30,931188359490.000000
40,931280669936.000000
30,931284263914.000000
40,931363195441.000000
30,931364044436.000000
40,931438245991.000000
30,931439066986.000000
40,931516366524.000000
30,931517205519.000000
40,931579538147.000000
30,931601115018.000000
40,931681354538.000000
30,931682184533.000000
40,931729861249.000000
30,931761303061.000000
40,931821492701.000000
30,931824977680.000000
40,931898148243.000000
30,931898968238.000000
40,931978527763.000000
30,931982055742.000000
40,932062153263.000000
30,932063006258.000000
40,932145320767.000000
30,932146120762.000000
40,932213589359.000000
30,932214423354.000000
40,932291371894.000000
30,932292202889.000000
40,932365385452.000000
30,932368848431.000000
40,932443282987.000000
30,932460562884.000000
40,932509206595.000000
30,932525354499.000000
40,932598113066.000000
30,932598933061.000000
40,932684129554.000000
30,932684939549.000000
40,932755337131.000000
30,932756187126.000000
40,932822821729.000000
30,932823642724.000000
40,932906911229.000000
30,932920196150.000000
40,932983946771.000000
30,932984775766.000000
40,933065982283.000000
30,933066770278.000000
40,933161300716.000000
30,933162137711.000000
40,933216534387.000000
30,933217395382.000000
40,933306476852.000000
30,933307275847.000000
40,933382937397.000000
30,933383769392.000000
40,933461188932.000000
30,933462020928.000000
40,933536577486.000000
30,933540198464.000000
40,933598726118.000000
30,933599567113.000000
40,933691945565.000000
30,933695539544.000000
40,933767224119.000000
30,933770645099.000000
40,933819300811.000000
30,933847328645.000000
40,933923618193.000000
30,933925970179.000000
40,933998769748.000000
30,933999579743.000000
40,934069521328.000000
30,934095932172.000000
40,934153698830.000000
30,934157248809.000000
40,934232829361.000000
30,934233648356.000000
40,934313058886.000000
30,934315288872.000000
40,934394045406.000000
30,934394914401.000000
40,934447999087.000000
30,934448826082.000000
40,934556399447.000000
30,934557223443.000000
40,934616037096.000000
30,934616894090.000000
40,934727310439.000000
30,934728129434.000000
40,934785445096.000000
30,934786277091.000000
40,934865653623.000000
30,934866529618.000000
40,934951701115.000000
30,934952513110.000000
40,935016664732.000000
30,935017657726.000000
40,935096127263.000000
30,935096973258.000000
40,935177205785.000000
30,935178029780.000000
40,935260557293.000000
30,935261381288.000000
40,935332177870.000000
30,935350524762.000000
40,935389192534.000000
30,935415792377.000000
40,935497087899.000000
30,935497904895.000000
40,935562461515.000000
30,935566095494.000000
40,935627965131.000000
30,935628792126.000000
40,935724197565.000000
30,935726525551.000000
40,935787967190.000000
30,935788844185.000000
40,935866014732.000000
30,935866853727.000000
40,935952408224.000000
30,935962165167.000000
40,936024098803.000000
30,936024943798.000000
40,936106679318.000000
30,936110305297.000000
40,936174712918.000000
30,936175545913.000000
40,936264674390.000000
30,936265541385.000000
40,936341454939.000000
30,936344949918.000000
40,936440442357.000000
30,936441265353.000000
40,936510752946.000000
30,936511615941.000000
40,936576984559.000000
30,936577777554.000000
40,936652343118.000000
30,936653165113.000000
40,936717622736.000000
30,936718497731.000000
40,936788326322.000000
30,936789144317.000000
40,936883370766.000000
30,936884200761.000000
40,936969084264.000000
30,936969933259.000000
40,937037503864.000000
30,937045688816.000000
40,937099210503.000000
30,937135425291.000000
40,937184941001.000000
30,937185803996.000000
40,937267492518.000000
30,937268297514.000000
40,937343451074.000000
30,937346959053.000000
40,937425346595.000000
30,937426182590.000000
40,937492607203.000000
30,937501395152.000000
40,937565425779.000000
30,937566259774.000000
40,937659569230.000000
30,937663340208.000000
40,937736825780.000000
30,937745127732.000000
40,937815780320.000000
30,937816623315.000000
40,937895820853.000000
30,937910283769.000000
40,937981004357.000000
30,937981815352.000000
40,938057179913.000000
30,938058005908.000000
40,938137891443.000000
30,938138725438.000000
40,938216266986.000000
30,938218607973.000000
40,938294539530.000000
30,938310656436.000000
40,938381261025.000000
30,938382109020.000000
40,938451968614.000000
30,938455599592.000000
40,938535944126.000000
30,938538220113.000000
40,938608821703.000000
30,938609699698.000000
40,938689712234.000000
30,938693272213.000000
40,938770093767.000000
30,938770902763.000000
40,938839040367.000000
30,938839906362.000000
40,938928022851.000000
30,938928831846.000000
40,939023236298.000000
30,939025576285.000000
40,939078397978.000000
30,939079263973.000000
40,939168426456.000000
30,939169263451.000000
40,939229864099.000000
30,939261023919.000000
40,939327143535.000000
30,939327992530.000000
40,939405949077.000000
30,939408200064.000000
40,939482879633.000000
30,939483717628.000000
40,939553847222.000000
30,939554730217.000000
40,939621105834.000000
30,939621919829.000000
40,939669663553.000000
30,939694958407.000000
40,939764359006.000000
30,939765209001.000000
40,939845321538.000000
30,939846147533.000000
40,939908944170.000000
30,939909773165.000000
40,939992539687.000000
30,939993373682.000000
40,940066727258.000000
30,940075759206.000000
40,940149518780.000000
30,940151922766.000000
40,940207911442.000000
30,940208779437.000000
40,940301729900.000000
30,940302527895.000000
40,940382059436.000000
30,940384412422.000000
40,940458544995.000000
30,940460857981.000000
40,940529348587.000000
30,940540299524.000000
40,940598703188.000000
30,940599539183.000000
40,940689900663.000000
30,940698669613.000000
40,940775468170.000000
30,940776303166.000000
40,940856454704.000000
30,940860104683.000000
40,940938224234.000000
30,940939054229.000000
40,941022841747.000000
30,941023670742.000000
40,941090481357.000000
30,941091282353.000000
40,941172685884.000000
30,941190180783.000000
40,941239453500.000000
30,941249626441.000000
40,941329639981.000000
30,941333247960.000000
40,941413984495.000000
30,941415069489.000000
40,941496145024.000000
30,941496981019.000000
40,941575345570.000000
30,941577575557.000000
40,941638539208.000000
30,941639392203.000000
40,941719451744.000000
30,941740990620.000000
40,941815209195.000000
30,941816050190.000000
40,941910701648.000000
30,941913059634.000000
40,941959308369.000000
30,941990845188.000000
40,942064016769.000000
30,942064852764.000000
40,942151440268.000000
30,942155009247.000000
40,942228249827.000000
30,942229048823.000000
40,942305883382.000000
30,942306703377.000000
40,942368845021.000000
30,942369696016.000000
40,942449338560.000000
30,942480475383.000000
40,942547929998.000000
30,942548754993.000000
40,942628236539.000000
30,942629114534.000000
40,942709772074.000000
30,942713420053.000000
40,942778120683.000000
30,942778961678.000000
40,942866891176.000000
30,942870485156.000000
40,942929517819.000000
30,942952294689.000000
40,943015504328.000000
30,943016338323.000000
40,943101175839.000000
30,943104664819.000000
40,943181582380.000000
30,943182402375.000000
40,943260974926.000000
30,943261813922.000000
40,943314393621.000000
30,943315255617.000000
40,943394135166.000000
30,943394970161.000000
40,943475892701.000000
30,943476718696.000000
40,943534131369.000000
30,943537597350.000000
40,943618969887.000000
30,943619796882.000000
40,943678769547.000000
30,943679609542.000000
40,943774838001.000000
30,943778421980.000000
40,943838687638.000000
30,943839518633.000000
40,943935474087.000000
30,943936279083.000000
40,944007755676.000000
30,944008618671.000000
40,944098101162.000000
30,944098916158.000000
40,944175279724.000000
30,944176122719.000000
40,944262195229.000000
30,944264574216.000000
40,944328885850.000000
30,944329708845.000000
40,944431988264.000000
30,944432818259.000000
40,944487377950.000000
30,944488236945.000000
40,944583622405.000000
30,944584457401.000000
40,944661001967.000000
30,944661838962.000000
40,944718974639.000000
30,944719822634.000000
40,944796072202.000000
30,944796884197.000000
40,944875784751.000000
30,944876628746.000000
40,944948632338.000000
30,944949468333.000000
40,945044526795.000000
30,945045627789.000000
40,945113522404.000000
30,945114351399.000000
40,945178235038.000000
30,945179066033.000000
40,945268216528.000000
30,945269039523.000000
40,945362200996.000000
30,945363311989.000000
40,945439349559.000000
30,945450781495.000000
40,945499933217.000000
30,945531370040.000000
40,945587401724.000000
30,945588230719.000000
40,945677469216.000000
30,945678323211.000000
40,945757836762.000000
30,945758668758.000000
40,945860871181.000000
30,945861697177.000000
40,945938123745.000000
30,945938995740.000000
40,946028534235.000000
30,946032088215.000000
40,946112594761.000000
30,946113416757.000000
40,946207913223.000000
30,946210317210.000000
40,946300579701.000000
30,946301405696.000000
40,946373623289.000000
30,946400301138.000000
40,946438901921.000000
30,946439759916.000000
40,946543123335.000000
30,946546583316.000000
40,946633844826.000000
30,946636189812.000000
40,946698548462.000000
30,946699403457.000000
40,946801644883.000000
30,946802447878.000000
40,946869147503.000000
30,946869984499.000000
40,946966619956.000000
30,946967488951.000000
40,947049146492.000000
30,947049985487.000000
40,947149450928.000000
30,947151901915.000000
40,947237225435.000000
30,947239524422.000000
40,947314657000.000000
30,947319420973.000000
40,947395639545.000000
30,947396441541.000000
40,947487845029.000000
30,947500152960.000000
40,947563483605.000000
30,947567031585.000000
40,947653508101.000000
30,947657051082.000000
40,947731246666.000000
30,947734747647.000000
40,947832194101.000000
30,947833019097.000000
40,947922065598.000000
30,947922892594.000000
40,947990929213.000000
30,948000824158.000000
40,948075602739.000000
30,948076415735.000000
40,948163788246.000000
30,948164616241.000000
40,948261381700.000000
30,948262230695.000000
40,948332035304.000000
30,948332847300.000000
40,948407599881.000000
30,948408425877.000000
40,948501717356.000000
30,948515000282.000000
40,948592097852.000000
30,948592927848.000000
40,948663786453.000000
30,948664608448.000000
40,948748455981.000000
30,948749286976.000000
40,948855549384.000000
30,948856367379.000000
40,948927650982.000000
30,948928491977.000000
40,949017310482.000000
30,949019624469.000000
40,949101229014.000000
30,949103559001.000000
40,949186994536.000000
30,949187836532.000000
40,949270690070.000000
30,949274252050.000000
40,949339542686.000000
30,949353375609.000000
40,949418893244.000000
30,949419725239.000000
40,949523605662.000000
30,949524461657.000000
40,949604829211.000000
30,949608294192.000000
40,949689655740.000000
30,949692304725.000000
40,949759920350.000000
30,949774445269.000000
40,949853652830.000000
30,949855890817.000000
40,949947343309.000000
30,949949682296.000000
40,950008266971.000000
30,950009276965.000000
40,950116340371.000000
30,950118670358.000000
40,950179758019.000000
30,950198672914.000000
40,950282628448.000000
30,950283444443.000000
40,950371919952.000000
30,950372747947.000000
40,950456027486.000000
30,950459589466.000000
40,950519408135.000000
30,950541335014.000000
40,950631194517.000000
30,950633450504.000000
40,950689784193.000000
30,950712566067.000000
40,950793795617.000000
30,950796166604.000000
40,950859943252.000000
30,950873725175.000000
40,950946460773.000000
30,950947302768.000000
40,951055792168.000000
30,951056616164.000000
40,951119646815.000000
30,951137364717.000000
40,951206565335.000000
30,951207395330.000000
40,951288658880.000000
30,951289511876.000000
40,951368916437.000000
30,951369747432.000000
40,951459198938.000000
30,951485198795.000000
40,951548740445.000000
30,951549600440.000000
40,951652833871.000000
30,951653632867.000000
40,951770878221.000000
30,951771717216.000000
40,951857836742.000000
30,951861420722.000000
40,951981642060.000000
30,951982467055.000000
40,952083141501.000000
30,952083940496.000000
40,952179678969.000000
30,952203382838.000000
40,952257756539.000000
30,952258587534.000000
40,952379735867.000000
30,952384699839.000000
40,952483475296.000000
30,952484324292.000000
40,952578266776.000000
30,952579083772.000000
40,952666192294.000000
30,952667031289.000000
40,952763387760.000000
30,952764204756.000000
40,952864997203.000000
30,952869854176.000000
40,952969467629.000000
30,952981542563.000000
40,953064938105.000000
30,953069735079.000000
40,953162894568.000000
30,953163699563.000000
40,953271600971.000000
30,953272399967.000000
40,953432710087.000000
30,953433560083.000000
40,953592400214.000000
30,953593211210.000000
40,953666666808.000000
30,953667495804.000000
40,953763802277.000000
30,953767378258.000000
40,953868549705.000000
30,953870865692.000000
40,953982617081.000000
30,953985770064.000000
40,954078811555.000000
30,954079666551.000000
40,954209826839.000000
30,954260990560.000000
40,954393292836.000000
30,954394117832.000000
40,954569708875.000000
30,954605835678.000000
40,954802106609.000000
30,954802912605.000000
40,954914423998.000000
30,954915224993.000000
40,954998794538.000000
30,954999658534.000000
40,955106365953.000000
